date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:09:44	67/67	U-----	200	untouched ('OK')	text/plain	date:Sat,%2027%20May%202017%2016:11:56%20GMT	http://video.sproutfund.org/robots.txt		(from )
13:09:44	49947/49947	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:09:43%20GMT	http://video.sproutfund.org/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/index.html	(from )
13:09:45	2308/2308	---M--	200	added ('OK')	application/json	date:Sat,%2027%20May%202017%2017:09:43%20GMT	http://video.sproutfund.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvideo.sproutfund.org%2F	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-json/oembed/1.0/embed873f.json	(from http://video.sproutfund.org/)
13:09:45	1/1	U-----	200	untouched ('OK')	text/html	date:Sat,%2027%20May%202017%2016:11:58%20GMT	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/ajax.php	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/ajax.html	(from http://video.sproutfund.org/)
13:09:46	42/42	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Sat,%2027%20May%202017%2017:09:44%20GMT	http://video.sproutfund.org/xmlrpc.php	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/xmlrpc.php	(from http://video.sproutfund.org/)
13:09:46	3375/3375	---M--	200	added ('OK')	image/png	etag:%2258cab017-d2f%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/filmvideo_logo.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/filmvideo_logo.png	(from http://video.sproutfund.org/)
13:09:46	1072/1072	U--MC-	200	updated ('OK')	application/rss+xml	etag:%220e1a4d64665c663653f0807045d9776b-gzip%22	http://video.sproutfund.org/comments/feed/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/comments/feed/index.html	(from http://video.sproutfund.org/)
13:09:46	374/374	U-----	200	untouched ('OK')	text/css	etag:%225928bbd1-176%22	http://video.sproutfund.org/wp-content/plugins/wp-pagenavi/pagenavi-css.css?ver=2.70	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/plugins/wp-pagenavi/pagenavi-css44fd.css	(from http://video.sproutfund.org/)
13:09:48	272/272	U-----	200	untouched ('OK')	text/css	etag:%2258cab05a-110%22	http://video.sproutfund.org/wp-content/plugins/pullquote-shortcode/css/pullquote-shortcode.css?ver=0.1	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/plugins/pullquote-shortcode/css/pullquote-shortcodeb3e8.css	(from http://video.sproutfund.org/)
13:09:48	78656/78656	U-----	200	untouched ('OK')	text/css	etag:W/%2258cab017-13340%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style370e.css	(from http://video.sproutfund.org/)
13:09:49	7335/7335	U-----	200	untouched ('OK')	text/css	etag:W/%2258cab017-1ca7%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/responsive.css?ver=1.4.3	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/responsive370e.css	(from http://video.sproutfund.org/)
13:09:49	97184/97184	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%225742c6ad-17ba0%22	http://video.sproutfund.org/wp-includes/js/jquery/jquery.js	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-includes/js/jquery/jquery.js	(from http://video.sproutfund.org/)
13:09:49	10056/10056	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%22573eaa90-2748%22	http://video.sproutfund.org/wp-includes/js/jquery/jquery-migrate.min.js	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-includes/js/jquery/jquery-migrate.min.js	(from http://video.sproutfund.org/)
13:09:50	14268/14268	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2258cab017-37bc%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/js/modernizr.min.js	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/js/modernizr.min.js	(from http://video.sproutfund.org/)
13:09:50	10140/10140	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2258cab017-279c%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/js/jquery.plugins.min.js	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/js/jquery.plugins.min.js	(from http://video.sproutfund.org/)
13:09:59	52325/52325	---M--	200	added ('OK')	application/json	date:Sat,%2027%20May%202017%2017:09:49%20GMT	http://video.sproutfund.org/wp-json/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-json/index.html	(from http://video.sproutfund.org/)
13:10:00	854/854	U--MCZ	200	updated ('OK')	text/xml	date:Sat,%2027%20May%202017%2017:09:58%20GMT	http://video.sproutfund.org/xmlrpc.php?rsd	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/xmlrpc0db0.php	(from http://video.sproutfund.org/)
13:10:01	1045/1045	U-----	200	untouched ('')	text/xml	etag:W/%2252a8c1b7-415%22	http://video.sproutfund.org/wp-includes/wlwmanifest.xml	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-includes/wlwmanifest.xml	(from http://video.sproutfund.org/)
13:10:02	2407/2407	U--MCZ	200	updated ('OK')	text/xml	date:Sat,%2027%20May%202017%2017:10:00%20GMT	http://video.sproutfund.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvideo.sproutfund.org%2F&format=xml	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-json/oembed/1.0/embed4d6e	(from http://video.sproutfund.org/)
13:10:04	94386/94386	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:01%20GMT	http://video.sproutfund.org/browse/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/browse/index.html	(from http://video.sproutfund.org/)
13:10:04	351952/351952	---MCZ	200	added ('OK')	text/javascript	etag:%2255ed0-5505aac25f240%22	http://s7.addthis.com/js/300/addthis_widget.js	D:/Backup/WinHTTrack/filmandvideo/s7.addthis.com/js/300/addthis_widget.js	(from http://video.sproutfund.org/)
13:10:05	121161/121161	---MC-	200	added ('OK')	application/rss+xml	etag:%22da4022eb69d23d1a33b081e69f395423-gzip%22	http://video.sproutfund.org/feed/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/feed/index.html	(from http://video.sproutfund.org/)
13:10:05	19146/19146	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:03%20GMT	http://video.sproutfund.org/most-viewed/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/most-viewed/index.html	(from http://video.sproutfund.org/)
13:10:06	19135/19135	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:03%20GMT	http://video.sproutfund.org/most-liked/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/most-liked/index.html	(from http://video.sproutfund.org/)
13:10:06	18914/18914	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:03%20GMT	http://video.sproutfund.org/likes/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/likes/index.html	(from http://video.sproutfund.org/)
13:10:07	21355/21355	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:04%20GMT	http://video.sproutfund.org/rules/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/rules/index.html	(from http://video.sproutfund.org/)
13:10:08	21327/21327	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:05%20GMT	http://video.sproutfund.org/screening-party/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/screening-party/index.html	(from http://video.sproutfund.org/)
13:10:08	20237/20237	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:05%20GMT	http://video.sproutfund.org/partners-supporters/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/partners-supporters/index.html	(from http://video.sproutfund.org/)
13:10:09	35101/35101	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:06%20GMT	http://video.sproutfund.org/aspie-seeks-love/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/aspie-seeks-love/index.html	(from http://video.sproutfund.org/)
13:10:11	245792/245792	---M--	200	added ('OK')	image/jpeg	etag:%224049738a5abf02c4c9f9bd9278049a52%22	http://cloudfront.sproutfund.org/files/2014/10/aspie-seeks-love21.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/aspie-seeks-love21.jpg	(from http://video.sproutfund.org/)
13:10:11	34571/34571	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:07%20GMT	http://video.sproutfund.org/dot/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/dot/index.html	(from http://video.sproutfund.org/)
13:10:11	36447/36447	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:07%20GMT	http://video.sproutfund.org/gas-rush-stories/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/gas-rush-stories/index.html	(from http://video.sproutfund.org/)
13:10:11	36241/36241	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:08%20GMT	http://video.sproutfund.org/granada-refrain-the/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/granada-refrain-the/index.html	(from http://video.sproutfund.org/)
13:10:12	35741/35741	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:09%20GMT	http://video.sproutfund.org/madame-presidenta-why-not-us/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/madame-presidenta-why-not-us/index.html	(from http://video.sproutfund.org/)
13:10:12	35582/35582	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:09%20GMT	http://video.sproutfund.org/kill-the-artist/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/kill-the-artist/index.html	(from http://video.sproutfund.org/)
13:10:12	158372/158372	U-----	200	untouched ('')	image/jpeg	etag:%22432ec4e8fb73b61108e6038f9801f5e2%22	http://cloudfront.sproutfund.org/files/2014/10/fursonas-v1.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/fursonas-v1.jpg	(from http://video.sproutfund.org/)
13:10:12	35485/35485	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:10%20GMT	http://video.sproutfund.org/whats-your-favorite-thing-about-pittsburgh/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/whats-your-favorite-thing-about-pittsburgh/index.html	(from http://video.sproutfund.org/)
13:10:12	44540/44540	U-----	200	untouched ('')	image/jpeg	etag:%22010c6cf37568fb5c6c7e665e8930afb3%22	http://cloudfront.sproutfund.org/files/2014/10/give-us-a-chance-pittsburgh-punk1.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/give-us-a-chance-pittsburgh-punk1.jpg	(from http://video.sproutfund.org/)
13:10:13	219406/219406	U-----	200	untouched ('')	image/jpeg	etag:%22472315b1a107755ace81d097ee15746d%22	http://cloudfront.sproutfund.org/files/2014/10/dot.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/dot.jpg	(from http://video.sproutfund.org/)
13:10:13	53022/53022	U-----	200	untouched ('')	image/jpeg	etag:%223a247f809fdc98d564f6d4c6eb035e9b%22	http://cloudfront.sproutfund.org/files/2014/10/gas-rush-stories11.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/gas-rush-stories11.jpg	(from http://video.sproutfund.org/)
13:10:13	262771/262771	U-----	200	untouched ('')	image/jpeg	etag:%22dae3b20b601d8af23b0da635b67eb3ea%22	http://cloudfront.sproutfund.org/files/2014/10/granada-refrain.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/granada-refrain.jpg	(from http://video.sproutfund.org/)
13:10:13	48287/48287	U-----	200	untouched ('')	image/jpeg	etag:%22afef8b1ac97c2503df15861dca694093%22	http://cloudfront.sproutfund.org/files/2014/10/kill-the-artist1.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/kill-the-artist1.jpg	(from http://video.sproutfund.org/)
13:10:13	327/327	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2027%20May%202017%2017:10:11%20GMT	http://cloudfront.sproutfund.org/files/2014/10/Lost-Community-of-Pittsburghs-East-End.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/Lost-Community-of-Pittsburghs-East-End.jpg	(from http://video.sproutfund.org/browse/)
13:10:14	672729/672729	U-----	200	untouched ('')	image/jpeg	etag:%22794b8bd49a3eed36a23ede4071c2d596%22	http://cloudfront.sproutfund.org/files/2014/10/whats-your-favorite-thing-about-pittsburgh4.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/whats-your-favorite-thing-about-pittsburgh4.jpg	(from http://video.sproutfund.org/)
13:10:14	612195/612195	U-----	200	untouched ('')	image/jpeg	etag:%2266daf40fc5c51acd834bdbaa62193d43%22	http://cloudfront.sproutfund.org/files/2014/10/madame-presidenta-why-not-us.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/madame-presidenta-why-not-us.jpg	(from http://video.sproutfund.org/)
13:10:14	7994/7994	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%22581acdd2-1f3a%22	http://video.sproutfund.org/wp-includes/js/imagesloaded.min.js	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-includes/js/imagesloaded.min.js	(from http://video.sproutfund.org/)
13:10:14	28954/28954	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%225772c67f-711a%22	http://video.sproutfund.org/wp-includes/js/masonry.min.js	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-includes/js/masonry.min.js	(from http://video.sproutfund.org/)
13:10:14	1819/1819	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2257b604a2-71b%22	http://video.sproutfund.org/wp-includes/js/jquery/jquery.masonry.min.js	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-includes/js/jquery/jquery.masonry.min.js	(from http://video.sproutfund.org/)
13:10:14	3816/3816	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2258cab017-ee8%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/js/jquery.fitvids.js	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/js/jquery.fitvids.js	(from http://video.sproutfund.org/)
13:10:15	10728/10728	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2258cab017-29e8%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/js/theme.js	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/js/theme.js	(from http://video.sproutfund.org/)
13:10:15	1078/1078	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%22564cce50-436%22	http://video.sproutfund.org/wp-includes/js/comment-reply.min.js	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-includes/js/comment-reply.min.js	(from http://video.sproutfund.org/)
13:10:15	1398/1398	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2258359bd9-576%22	http://video.sproutfund.org/wp-includes/js/wp-embed.min.js	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-includes/js/wp-embed.min.js	(from http://video.sproutfund.org/)
13:10:15	43168/43168	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2258cab017-a8a0%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/js/jquery.jcarousel.js	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/js/jquery.jcarousel.js	(from http://video.sproutfund.org/)
13:10:16	3805/3805	U--MCZ	200	updated ('OK')	application/x-javascript	etag:W/%22572909a0-16a6%22	http://stats.wp.com/e-201721.js	D:/Backup/WinHTTrack/filmandvideo/stats.wp.com/e-201721.js	(from http://video.sproutfund.org/)
13:10:16	3350/3350	U-----	200	untouched ('')	image/png	etag:%2258cab017-d16%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/quote.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/quote.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:16	197/197	U-----	200	untouched ('')	image/png	etag:%2258cab017-c5%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/pre-code-bg.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/pre-code-bg.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:16	9544/9544	U-----	200	untouched ('')	image/png	etag:%2258cab017-2548%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/bg-pattern.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/bg-pattern.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:16	2822/2822	U-----	200	untouched ('')	image/png	etag:%2258cab017-b06%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/bg-grad.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/bg-grad.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:17	8804/8804	U-----	200	untouched ('')	image/png	etag:%2258cab017-2264%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/s.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/s.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:17	2962/2962	U-----	200	untouched ('')	image/png	etag:%2258cab016-b92%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/bg-pattern-nav.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/bg-pattern-nav.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:17	7675/7675	U-----	200	untouched ('')	image/png	etag:%2258cab016-1dfb%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/bg-pattern-black.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/bg-pattern-black.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:17	2827/2827	U-----	200	untouched ('')	image/png	etag:%2258cab017-b0b%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/nav-sep.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/nav-sep.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:17	3362/3362	U-----	200	untouched ('')	image/png	etag:%2258cab017-d22%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-plus-24.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-plus-24.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:17	3371/3371	U-----	200	untouched ('')	image/png	etag:%2258cab017-d2b%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-24.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-24.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:18	4156/4156	U-----	200	untouched ('')	image/png	etag:%2258cab016-103c%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/stats.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/stats.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:18	3528/3528	U-----	200	untouched ('')	image/png	etag:%2258cab017-dc8%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-plus-32.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-plus-32.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:18	3942/3942	U-----	200	untouched ('')	image/png	etag:%2258cab017-f66%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-plus-48.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-plus-48.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:18	3506/3506	U-----	200	untouched ('')	image/png	etag:%2258cab017-db2%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-32.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-32.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:18	3988/3988	U-----	200	untouched ('')	image/png	etag:%2258cab016-f94%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-48.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-48.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:18	4243/4243	U-----	200	untouched ('')	image/png	etag:%2258cab017-1093%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-plus-64.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-plus-64.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:19	19143/19143	U-----	200	untouched ('')	image/png	etag:%2258cab017-4ac7%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/section-shadow.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/section-shadow.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:19	5930/5930	U-----	200	untouched ('')	image/png	etag:%2258cab017-172a%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/s-jplayer.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/s-jplayer.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:19	2892/2892	U-----	200	untouched ('')	image/gif	etag:%2258cab017-b4c%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/loading-bert.gif	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/loading-bert.gif	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:19	4392/4392	U-----	200	untouched ('')	image/png	etag:%2258cab017-1128%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-64.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-64.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:19	3073/3073	U-----	200	untouched ('')	image/png	etag:%2258cab017-c01%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/view.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/view.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:19	3863/3863	U-----	200	untouched ('')	image/png	etag:%2258cab017-f17%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/actions.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/actions.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:19	3091/3091	U-----	200	untouched ('')	image/png	etag:%2258cab017-c13%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-16.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-16.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:19	3914/3914	U-----	200	untouched ('')	image/png	etag:%2258cab017-f4a%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/links.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/links.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
